Brand,Model,Type,Gender,Size,Color,Material,Price,Initial Price,Discount (%),Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Marketing Appeal Score,Sale Quantity
Nike,Air Force 1,Casual,Men,US 9,White,Leather,64.616312405403,101.43368575727969,36.296988596053644,1,2,1,0,1,1,0,1,1,0,0,8,612
Converse,Chuck 70,Casual,Men,US 9,Black,Canvas,240.28596207236646,275.9587427444239,12.926852875647205,4,1,1,0,0,0,0,1,0,0,1,10,488
Puma,Cali Sport,Lifestyle,Men,US 10,Black/White,Leather/Synthetic,190.97420200867634,217.4057544086608,12.157705977874297,3,2,1,1,1,1,0,1,1,0,0,4,511
Converse,Chuck 70 High Top,Casual,Men,US 9.5,Black/White,Canvas,213.3558933011272,242.9416563424085,12.178135066133873,4,4,1,0,0,0,1,1,0,0,1,9,856
Reebok,Club C Revenge,Casual,Women,US 8.5,Pink/White,Leather,182.20285084946406,208.82057087314763,12.74669440485969,3,4,0,1,1,0,1,1,1,0,1,10,319
Puma,Calibrate Runner,Running,Men,US 11,Black/White,Mesh,191.41729545333962,202.37749724713518,5.415721581145659,3,1,1,1,1,1,0,0,1,1,0,3,758
Converse,Chuck 70 High,Casual,Women,US 6,Red,Canvas,170.58857529589233,194.00343954459083,12.069303669905658,3,4,1,0,0,1,0,1,0,1,0,7,480
Nike,Air Force 1 Low,Casual,Men,US 12,White,Leather,104.0786572769051,121.1619474927967,14.099550700030822,2,2,0,0,0,0,0,1,0,0,0,6,70
Converse,Chuck 70,Casual,Men,US 8,Yellow,Canvas,221.4358513997506,235.37281896380534,5.921230677956032,4,2,1,1,1,0,1,0,1,1,0,9,192
Adidas,Adizero Adios 5,Running,Men,US 10.5,Blue,Mesh,135.74040419728672,184.0092215528607,26.23173825106787,2,4,0,1,0,1,0,1,1,1,1,4,809
New Balance,Fresh Foam More v3,Running,Women,US 8,Black,Mesh/Synthetic,160.5001934815778,194.47458248326444,17.469835167076553,3,2,1,1,0,0,0,0,0,1,0,4,917
Reebok,Nano 9,Crossfit,Women,US 7,Grey,Mesh,60.22707628842014,99.37332765788426,39.3931171392732,1,3,0,1,1,1,0,1,1,1,0,6,402
Nike,Air Zoom Pegasus 38,Running,Men,US 9.5,Blue,Mesh,162.41455888051422,185.02910861115893,12.222157854183626,3,3,0,1,1,1,1,1,0,0,0,8,514
Converse,Chuck 70,Casual,Women,US 8,Cream,Canvas,216.27470287714198,242.0005880569026,10.630505234025124,4,2,1,1,1,0,1,0,0,1,1,3,517
Nike,Air Force 1,Casual,Men,US 11,White,Leather,222.33818075746905,241.81514051333798,8.054483153752164,4,4,1,0,0,1,1,0,0,0,1,8,562
Fila,Original Fitness,Casual,Men,US 9,White/Navy,Leather,183.71452934458281,197.5931561831998,7.023839846836253,3,1,0,1,1,0,0,1,1,0,0,8,513
Fila,Original Fitness,Casual,Men,US 10,White,Leather,157.81891054720174,174.9801760448651,9.807548423807269,3,4,0,1,1,1,0,0,0,1,1,7,926
Skechers,Go Walk Joy,Walking,Women,US 6.5,Black,Mesh,170.2148333600466,212.11539517190604,19.75366369701817,3,1,0,0,0,1,1,1,1,1,1,7,899
Converse,All Star,Casual,Men,US 9,Navy,Canvas,95.54994722064191,132.65177942799295,27.96934377159331,1,4,0,1,0,0,0,1,0,0,0,5,443
Puma,Suede Classic+,Casual,Men,US 8,Red/White,Suede,148.84248945006,180.71964448947907,17.63900937801749,2,2,0,1,1,1,1,1,1,0,1,2,968
Converse,Chuck 70 High Top,Casual,Men,US 9.5,Black/White,Canvas,170.31077585996482,199.31437077463553,14.551682752201062,3,3,0,0,0,0,1,1,1,1,0,2,835
Converse,Chuck 70,Casual,Women,US 6.5,Pink,Canvas,76.76567259993863,123.6630439461836,37.92351364620626,1,4,0,1,1,1,0,1,0,1,0,10,802
Skechers,Go Walk 5,Walking,Men,US 11,Black,Mesh,231.2174120962521,244.12681000739883,5.287988611638139,4,1,1,0,0,1,0,1,0,0,0,8,107
Adidas,NMD_R1,Lifestyle,Women,US 8,White/Black,Primeknit,65.37241505523271,86.59644758474934,24.509126091743326,1,3,0,1,1,1,0,0,0,1,1,6,175
Asics,Gel-Quantum 360,Running,Women,US 7.5,Grey,Mesh,210.887441535901,234.88495567872957,10.216709739235853,4,1,1,0,0,1,0,0,1,0,0,8,890
Adidas,Adizero Boston 9,Running,Women,US 6.5,Black,Mesh,173.41330322356026,214.71033571207178,19.233835367800438,3,2,1,0,0,0,1,0,1,0,1,3,927
Puma,RS-2K,Lifestyle,Men,US 10,White,Leather/Synthetic,61.904940069554335,111.60552487603319,44.53236957729845,1,3,0,0,0,1,1,1,1,0,1,1,510
Nike,Air Zoom Pegasus 38,Running,Women,US 6.5,Grey/Pink,Mesh,128.63904020558445,148.26586079587057,13.237585837314178,2,1,0,1,0,1,1,0,0,0,1,6,101
Asics,Gel-Lyte III,Lifestyle,Women,US 9,Black/Grey,Leather/Suede,139.8699484079284,184.84224177341162,24.330095184959063,2,4,1,1,1,1,1,1,0,1,1,2,784
Vans,SK8-Hi,Skate,Men,US 9,Black/White,Suede/Canvas,240.18571890050967,283.41062931778134,15.251689931786098,4,2,0,0,0,0,1,0,0,0,0,9,863
Reebok,Zig Kinetica,Running,Men,US 12,Black,Mesh,52.341322146180815,71.32761805185149,26.618435360996664,1,2,0,0,1,0,1,1,0,0,0,5,924
Converse,Chuck 70,Casual,Men,US 11,Grey,Canvas,98.07978257870138,124.0530857866703,20.937248794144693,1,2,1,1,0,0,0,1,0,1,1,5,318
Vans,Era,Skate,Men,US 10,Black/White,Canvas,192.34456114920974,218.7314759209105,12.063611174663224,3,4,1,1,0,0,1,1,1,1,0,10,145
New Balance,327,Casual,Men,US 9,Navy,Suede/Mesh,63.801518522563256,112.93034526362558,43.5036540678022,1,4,1,1,1,1,0,1,0,0,1,8,322
New Balance,327,Lifestyle,Men,US 8.5,Green,Suede/Mesh,208.91565574003806,226.15133179519398,7.621302036268708,4,3,0,1,0,1,0,1,1,1,1,6,372
New Balance,FuelCell Rebel v2,Running,Women,US 7,White/Pink,Mesh,122.37061864102773,164.336937485219,25.536753627264027,2,4,0,1,0,1,1,0,0,1,0,3,622
Adidas,NMD_R1,Running,Women,US 7.5,Grey/Pink,Primeknit,124.34481328046864,147.71252184739305,15.819720816266614,2,3,1,0,1,0,1,1,0,0,1,9,882
Converse,Chuck 70,Casual,Men,US 9,Red,Canvas,193.6662350744008,232.9010489054472,16.846130155032018,3,2,0,1,0,0,0,0,0,1,0,10,742
New Balance,574,Casual,Women,US 7,Pink,Suede,152.53354519128328,179.3339853631098,14.944429031430845,3,3,1,0,1,1,0,1,0,1,1,4,182
Fila,Strada,Fashion,Men,US 11,White/Red/Blue,Synthetic,248.26558031284412,281.39997083750575,11.774837938343307,4,1,0,1,0,1,1,1,0,1,1,10,977
Adidas,NMD_R1,Lifestyle,Men,US 11.5,Grey,Primeknit,105.85521769088209,149.15968862392734,29.032288369968214,2,2,1,0,0,1,1,1,1,1,1,4,138
Puma,Future Rider,Lifestyle,Women,US 7.5,Pink,Mesh,119.46866525176854,161.6352878511239,26.087510444002444,2,2,0,0,0,0,0,0,0,1,1,2,734
Puma,Suede Classic,Casual,Men,US 10.5,Black/White,Suede,240.09183411505916,284.7487614566472,15.682922416639556,4,3,1,1,1,1,1,1,1,0,0,3,873
Reebok,Legacy Lifter,Weightlifting,Men,US 9.5,Black/Gold,Leather,124.91057740402427,137.29527041781063,9.020480440511779,2,2,0,0,0,1,1,0,1,1,1,4,54
Asics,GT-2000 9,Running,Men,US 10.5,Black,Mesh,126.08400150151246,163.76602362310226,23.00967031373536,2,4,0,0,0,0,1,1,1,0,1,7,406
Puma,Calibrate Runner,Running,Men,US 10,Blue,Mesh,54.67041926563718,70.26991433450769,22.199393889413084,1,1,1,0,0,0,1,0,1,0,0,3,392
Skechers,Max Cushioning Elite,Running,Women,US 7,Black,Mesh,174.9567725578805,201.58951527861694,13.211372964475517,3,3,0,0,0,1,1,0,0,1,1,8,253
Skechers,Go Walk 5,Walking,Women,US 6.5,Black,Mesh,112.87002263674968,144.81355923893722,22.05838788167746,2,3,0,1,0,0,0,0,0,1,1,8,723
New Balance,FuelCell Rebel v2,Running,Men,US 8.5,Green,Mesh,99.36477384038045,125.47435323025368,20.80869812650912,1,2,1,0,0,1,1,1,0,1,1,10,622
Converse,Jack Purcell,Casual,Women,US 7.5,White,Canvas,79.46060885579406,110.24507588791437,27.92366623559561,1,4,0,1,0,1,1,1,0,1,1,2,520
Adidas,NMD_R1,Running,Women,US 9,Black,Knit,239.13962940005646,289.00068175200124,17.252918591635645,4,2,0,0,0,1,0,0,0,1,1,4,513
Asics,Gel-Lyte III NS,Casual,Women,US 8,Pink,Mesh,233.01801368140863,248.42670622992281,6.202510503944449,4,2,0,1,0,1,0,1,1,1,1,8,546
New Balance,FuelCell Propel v3,Running,Men,US 9,Red,Mesh,55.5073439738931,92.52558578735012,40.00865436133026,1,3,1,1,1,0,1,1,0,1,0,1,751
Adidas,Adizero Boston 9,Running,Women,US 6.5,Black,Mesh,173.41330322356026,199.25334187898488,12.96843426150332,3,2,1,1,0,0,1,1,0,1,1,1,886
Converse,Chuck 70,Casual,Men,US 11,Grey,Canvas,98.07978257870138,113.40017453499453,13.510025023431846,1,1,1,0,1,0,0,0,1,1,0,4,112
Nike,Free RN Flyknit,Running,Men,US 10,Blue,Knit,67.4185533591543,83.76802389412669,19.517555476342938,1,2,1,1,1,1,1,0,0,1,1,2,605
Nike,Blazer Low,Casual,Men,US 10,Black,Leather,187.40385330064854,235.3747775504732,20.380656223684753,3,2,1,1,1,1,1,1,0,1,0,1,288
Nike,Zoom Fly 3,Running,Women,US 9,Blue,Mesh,78.57005746016772,123.7541173286382,36.511156835679955,1,3,0,0,0,1,1,0,1,1,0,8,589
Vans,Era,Skate,Men,US 8,Grey,Canvas,178.12303670977747,224.40471512637833,20.6242005167032,3,2,0,1,1,0,0,1,0,0,0,2,247
Vans,Sk8-Hi,Skate,Women,US 7.5,Red,Suede,75.11004295253068,124.77135398562613,39.80185310709742,1,4,1,0,1,0,1,1,1,1,0,4,830
Adidas,Superstar,Casual,Men,US 11,White/Black,Leather,136.54582720394092,154.87844280428163,11.836776809221579,2,3,0,0,1,1,1,0,1,0,1,3,732
New Balance,Fresh Foam More v2,Running,Men,US 9,Grey,Mesh,107.68108756374914,131.8986610583116,18.360742482333475,2,2,0,1,0,0,0,0,0,0,1,2,79
Fila,Ray Tracer Evo,Fashion,Men,US 11,Black/White,Synthetic,149.50797042922045,186.2767316262151,19.73878373106484,2,1,0,0,1,0,1,1,1,1,1,8,715
Reebok,Zig Kinetica II,Running,Men,US 11,White,Mesh,171.70545453929333,201.05755613371923,14.59885525262449,3,1,0,0,0,0,1,1,0,0,0,3,258
Nike,Air Zoom Pegasus 38,Running,Men,US 10,Blue,Mesh,64.35516124530261,91.09074258043594,29.350492242968585,1,3,1,0,1,0,1,1,0,1,0,9,112
Nike,Air Force 1,Casual,Men,US 11,White,Leather,70.12749570470666,94.43994567813039,25.74382037055089,1,3,1,1,1,1,1,0,0,1,0,10,890
Asics,Gel-Quantum 360 6,Running,Men,US 9.5,Blue,Mesh,164.34919662874972,198.1004219064878,17.037432304748023,3,2,0,0,0,0,0,0,1,0,0,5,106
Skechers,Summits,Walking,Women,US 9,Black/Grey,Mesh,123.55719755123059,156.58093469683388,21.090522425059355,2,4,0,0,0,1,0,1,1,1,0,9,881
Reebok,Zig Kinetica II,Running,Men,US 9,Blue,Mesh,78.39439795219877,94.85271131476838,17.35144218276772,1,2,1,0,1,0,1,1,1,0,0,3,769
Reebok,Nano X1,Training,Men,US 9.5,Grey,Knit,228.46049962793046,257.330093128668,11.218895213434063,4,1,0,1,1,1,1,0,1,0,0,5,482
Asics,GT-2000 10,Running,Men,US 9.5,Grey,Mesh,175.31850221864204,207.45737326703602,15.491795033491195,3,4,0,0,1,1,1,1,1,1,1,10,357
New Balance,FuelCell Rebel v2,Running,Women,US 9,Green/Black,Mesh,196.8887864151183,229.7002639643739,14.284475334492699,3,4,0,1,0,0,1,0,1,0,0,6,624
Asics,Gel-Cumulus 23,Running,Women,US 7.5,White/Black,Mesh,243.40705505122924,261.8113427677233,7.029599070053355,4,4,1,0,0,1,0,0,1,0,1,9,809
Vans,Slip-On,Casual,Men,US 10,Black/White,Canvas,73.70052471963031,113.39138040972178,35.00341520376139,1,2,1,1,1,1,0,1,1,1,1,8,515
Nike,Blazer Low,Casual,Men,US 10,Black,Leather,187.40385330064854,198.41181709349132,5.548038395140473,3,1,0,1,1,0,0,1,1,0,0,2,702
Adidas,Superstar,Casual,Men,US 8.5,Black/White,Leather,80.42085664445457,104.61413086618109,23.126201041304583,1,3,0,1,0,1,1,0,1,1,0,2,654
Adidas,NMD_R1,Lifestyle,Women,US 7.5,Pink,Primeknit,104.8143178684382,146.02282380986355,28.220592415801377,2,2,0,0,0,0,1,1,1,1,0,5,156
Fila,Venom,Fashion,Men,US 9.5,White/Red,Leather/Synthetic,141.6601283057313,174.2158451479474,18.687001067307722,2,3,0,0,1,1,1,0,0,1,0,5,926
Adidas,NMD_R1,Lifestyle,Women,US 7.5,Pink,Primeknit,104.8143178684382,125.2608151688726,16.32313926176282,2,4,0,0,0,0,0,0,1,1,1,5,649
Puma,Clyde All-Pro,Basketball,Men,US 9,White,Leather,232.15403232878305,269.95215710250494,14.001786531147953,4,4,0,1,1,0,0,0,0,0,0,4,350
Nike,Air Force 1 Low,Casual,Men,US 9.5,White,Leather,220.06960022397908,252.76523799022203,12.935179705172809,4,2,1,0,0,0,0,1,0,1,1,8,669
Puma,RS-X Hard Drive,Lifestyle,Women,US 6.5,Silver/White,Mesh/Synthetic,214.50695887683935,256.3567032550948,16.324809863314453,4,1,1,0,1,0,0,1,0,0,0,5,95
Vans,Sk8-Hi,Skate,Women,US 7.5,Yellow,Suede,131.9257789790464,171.32678642663933,22.997575726119216,2,4,0,1,1,0,0,1,0,0,1,1,126
Vans,Era 95 DX,Skate,Women,US 6.5,Black/White,Canvas,102.0573715132006,136.46168839464997,25.211703948694662,2,3,1,0,1,1,1,0,1,1,1,10,778
Adidas,Yeezy Boost 350,Lifestyle,Women,US 8.5,Clay Brown,Primeknit,244.05142194521142,273.578528957644,10.792918261872815,4,3,0,0,0,1,1,0,0,1,1,5,218
Fila,D-Formation,Fashion,Men,US 9.5,White/Red,Leather/Synthetic,109.05809880958866,124.38538383628959,12.322416472078434,2,2,0,1,1,0,1,0,0,1,1,1,863
Reebok,Nano X1 Adventure,Training,Men,US 10.5,Black,Mesh/Synthetic,130.35576013086484,150.80908084628018,13.562393325812675,2,3,1,1,1,1,0,0,0,0,1,4,178
Puma,Ralph Sampson Mid,Basketball,Men,US 9.5,White,Leather,226.69295259721213,253.45693151389554,10.559576633719367,4,1,1,0,0,1,1,1,1,1,0,1,762
Puma,RS-Fast,Lifestyle,Men,US 9.5,Yellow,Leather/Synthetic,196.16419299614597,230.13616447640152,14.76168317897689,3,4,0,1,1,1,1,1,0,0,0,6,757
Asics,Gel-Kayano 27,Running,Women,US 7,Grey,Mesh,192.60921012686373,223.15752433547593,13.689125786629752,3,3,0,0,1,0,0,1,0,1,0,6,909
Converse,Jack Purcell,Casual,Women,US 7.5,White,Canvas,103.5185353455943,125.04591638397548,17.215581012879756,2,3,1,0,1,0,0,0,1,1,1,1,317
Puma,Calibrate,Running,Men,US 8.5,Grey,Mesh,210.51713591596257,220.775710227551,4.646604602025756,4,4,1,0,0,1,0,0,1,0,0,8,649
Converse,Jack Purcell,Casual,Men,US 8.5,White,Canvas,125.06598158392038,154.91555045995293,19.268284421678462,2,2,0,0,0,0,1,1,1,0,1,4,814
Fila,Mindblower,Fashion,Men,US 9,White,Leather,166.56136701669794,187.98640655918766,11.397121703980243,3,3,0,0,0,0,0,0,1,1,1,2,799
Vans,Era,Skate,Men,US 9.5,Red,Canvas,191.86416569452192,231.2484977229433,17.031173138952628,3,2,0,1,0,1,1,1,1,1,0,1,634
Puma,Cali Sport,Lifestyle,Men,US 8.5,Black/White,Leather,215.34147194829748,226.29932255911683,4.842193289357637,4,2,1,1,1,0,1,0,1,1,1,3,468
Puma,Calibrate Runner,Running,Men,US 9.5,Black/Yellow,Mesh,185.2355124150868,218.62862486731842,15.27389767579487,3,3,0,0,0,0,0,0,1,0,0,7,919
Puma,Calibrate Runner,Running,Men,US 11,Black/White,Mesh,191.41729545333962,239.07626495358224,19.934630277704827,3,1,1,1,0,0,1,0,1,1,1,10,916
New Balance,FuelCell Rebel v2,Running,Men,US 10,Black,Mesh,161.54176525000878,178.51813593446877,9.509605618272731,3,2,0,1,0,0,0,0,1,1,0,10,210
Vans,Era,Skate,Women,US 7,Green,Canvas,105.3808974755618,134.2468771055856,21.502160983097305,2,3,1,0,1,0,0,0,0,0,1,8,107
Adidas,Ultraboost DNA,Running,Men,US 8.5,White,Primeknit,184.80398381175854,198.46086348444408,6.881396882441761,3,2,1,1,1,1,1,1,1,1,0,5,433
Vans,SK8-Hi,Skate,Women,US 6.5,Black/White,Suede/Canvas,201.24272279003537,236.2699992804895,14.82510542901016,3,4,1,1,1,0,1,1,0,0,0,7,934
Vans,SK8-Hi,Skate,Men,US 8,Red/White,Suede/Canvas,117.12209085396854,149.14335807781757,21.47012621718058,2,1,1,0,0,0,1,1,0,0,1,2,852
Puma,Calibrate,Running,Men,US 8.5,Grey,Mesh,210.51713591596257,236.81175688447587,11.10359608595811,4,1,0,0,1,1,0,0,1,1,1,4,559
Nike,Air Zoom Pegasus 38,Running,Men,US 12,Blue,Mesh,176.26151061839775,207.1165914773474,14.89744526928656,3,4,1,0,1,1,1,1,1,1,1,6,479
Reebok,Floatride Energy,Running,Men,US 10.5,Grey,Mesh,221.66833535982417,267.5313216985846,17.14303433615603,4,4,1,0,0,0,0,1,1,0,0,5,389
Converse,Jack Purcell,Casual,Women,US 7.5,White,Canvas,62.53792432437317,80.38969641681585,22.206542490075208,1,2,1,0,1,1,0,0,1,0,0,6,627
Asics,Gel-Cumulus 23,Running,Men,US 10,Blue/Black,Mesh,121.42423186010056,132.32681232831445,8.239131795273376,2,4,0,0,0,0,1,0,0,1,1,2,989
New Balance,FuelCell Rebel V2,Running,Women,US 7.5,Pink,Mesh,52.863055533411995,97.32965092137604,45.686586735921466,1,1,0,0,0,1,1,1,0,0,0,7,75
Adidas,Ultraboost DNA,Running,Women,US 6.5,White,Primeknit,51.77265702269378,84.85734031821003,38.9885932925197,1,4,0,1,1,0,1,1,1,0,0,8,859
Skechers,Go Run Mojo Pep,Running,Men,US 8.5,Black,Mesh,241.35996309685723,286.98630131533093,15.898437663873374,4,3,0,0,0,1,1,1,0,1,1,9,638
Vans,Slip-On,Casual,Men,US 8.5,Black/White,Canvas,233.6478173350874,267.5256262716143,12.663388329808578,4,3,0,1,0,0,0,1,1,0,0,6,847
Fila,Ray Tracer Evo,Fashion,Men,US 11,Black/White,Synthetic,149.50797042922045,191.91441402760856,22.09653913347414,2,2,0,1,0,1,1,1,0,0,0,7,421
Vans,Era,Skate,Women,US 7.5,Black/White,Canvas,135.49793758412304,162.68487211832894,16.711409106577204,2,1,1,0,0,0,0,0,0,0,0,1,977
Nike,Air Max 97,Running,Men,US 11,Silver,Synthetic/Leather,52.42062335522149,92.41502060675224,43.276944579946985,1,3,1,1,0,0,1,1,1,0,1,9,85
Adidas,NMD_R1,Lifestyle,Women,US 8,Pink/White,Primeknit,115.05902680460622,161.58068548020046,28.79159630826968,2,4,1,1,0,0,1,1,1,0,0,6,580
New Balance,Fresh Foam Beacon V3,Running,Men,US 11,Blue,Mesh,187.26543933721948,220.1503578861077,14.937481303528417,3,3,0,1,1,1,1,1,0,0,1,4,839
Skechers,Summits - New World,Walking,Men,US 10,Black,Mesh,195.77228845398938,213.00369447648455,8.089721666493213,3,3,1,0,0,1,0,1,1,1,0,10,882
Vans,Sk8-Hi,Skate,Women,US 6,Red/White,Canvas,97.90203398190762,118.65393858311555,17.489435958901176,1,2,1,1,0,0,1,1,0,1,0,9,874
Nike,Blazer Mid '77,Casual,Men,US 12,White,Leather,212.1757162015837,230.12149927747993,7.79839481849423,4,4,0,1,0,0,0,1,1,1,0,1,316
Reebok,Club C 85 MU,Casual,Men,US 11,White/Black,Leather,169.67149685955178,189.5457779633811,10.485214346303668,3,4,1,0,0,0,1,0,1,1,0,2,843
Reebok,Nano X1,Crossfit,Men,US 9.5,Grey,Knit,211.4141807733406,233.67079874738207,9.524775065327162,4,4,0,1,1,0,1,0,1,0,0,3,481
Nike,Zoom Pegasus 38,Running,Men,US 10,Black,Mesh,103.11656659172121,135.32191806184875,23.79906517095635,2,2,1,1,1,1,0,0,1,1,1,1,68
Puma,RS-Fast,Lifestyle,Men,US 9.5,Yellow,Leather/Synthetic,196.16419299614597,229.68385817469928,14.593827117384103,3,4,0,1,0,1,0,1,1,0,0,2,388
Puma,Calibrate Runner,Running,Men,US 9.5,Black/Yellow,Mesh,185.2355124150868,212.29550230476124,12.746379266588715,3,4,0,1,1,1,1,1,1,1,0,2,189
Reebok,Aztrek,Retro,Women,US 7.5,Black/Gold/Red,Suede/Mesh,181.4706964340257,216.08752762685913,16.019819178370124,3,3,0,1,0,0,1,0,1,0,0,7,116
Asics,Gel-Cumulus 23,Running,Men,US 11,Grey,Mesh,147.53341372425288,160.79641074870753,8.248316590338604,2,3,1,0,0,0,0,1,0,1,0,10,873
Puma,Calibrate Runner,Running,Men,US 9.5,Black/Yellow,Mesh,185.2355124150868,198.7470418974132,6.798355011140556,3,4,1,1,0,1,1,1,1,0,1,6,579
New Balance,327,Casual,Women,US 7.5,Orange,Suede/Mesh,180.19469343019082,197.06787184449718,8.562115303919597,3,1,0,0,0,1,0,1,0,1,0,9,418
Fila,Trigate,Fashion,Men,US 9.5,White/Navy/Red,Synthetic,126.7677766089959,157.49087653060968,19.50786013667432,2,1,0,1,1,1,1,0,1,1,0,5,310
Asics,GT-2000 9,Running,Men,US 9.5,Black,Mesh,151.19158154698633,169.75136869491888,10.933512519294402,3,4,1,0,1,1,0,0,0,1,0,9,673
Skechers,Go Walk 5,Walking,Men,US 9,Charcoal,Mesh,185.50845349179065,206.83982963149373,10.312992511020292,3,1,1,0,0,0,0,0,1,1,0,10,969
Asics,Gel-Kinsei OG,Running,Women,US 7.5,White/Grey,Mesh/Leather,158.15875099710888,184.17126444402865,14.124089078416038,3,2,0,0,0,0,0,1,1,1,1,9,676
Vans,SK8-Hi,Skate,Women,US 6.5,Black/White,Suede/Canvas,201.24272279003537,243.71736775045056,17.427828534528665,3,3,1,1,1,0,0,0,0,0,1,2,727
Converse,Chuck 70,Casual,Men,US 8,Yellow,Canvas,221.4358513997506,231.990336836265,4.549536666246397,4,2,1,1,1,1,0,0,1,1,0,9,628
Adidas,NMD_R1,Lifestyle,Women,US 8.5,Grey/Pink,Primeknit,240.1545415462676,276.1296943557325,13.02835353995605,4,3,1,1,0,0,1,0,1,0,0,3,816
Skechers,Summits,Walking,Men,US 12,Black,Mesh,155.93194478912397,192.68700603075138,19.075007702263832,3,1,0,1,1,1,1,1,1,1,0,3,631
Vans,Sk8-Hi,Skate,Men,US 10,Black/White,Suede/Canvas,192.88483281424845,234.8310640285139,17.862300879057553,3,1,0,1,0,1,1,0,1,1,0,9,869
Asics,Gel-Quantum 180 6,Running,Men,US 11,Black,Mesh,108.69776464162433,156.00788220403686,30.325466184162032,2,4,1,0,1,1,1,0,1,1,0,7,252
Skechers,GOwalk 5,Walking,Men,US 9,Black,Mesh,245.46158159830074,256.26709555627235,4.216504633385087,4,1,0,0,1,1,1,1,0,0,1,8,688
Vans,Sk8-Hi,Skate,Men,US 9,Black/White,Suede/Canvas,176.87273777433742,193.02408599486608,8.367529957353739,3,1,1,0,1,1,1,0,1,1,1,7,984
Skechers,Go Walk 5,Walking,Women,US 8.5,Black,Mesh,51.101159832084164,96.5480115943239,47.07176358348904,1,4,1,1,1,0,1,1,0,1,0,9,459
Fila,D-Formation,Casual,Women,US 8.5,White,Leather,55.43348424511196,83.77422673259258,33.8299063958469,1,4,0,1,0,0,1,1,0,0,0,8,882
Puma,Clyde,Retro,Men,US 8,Red,Suede,129.02618152230065,161.60980707963918,20.16191105362916,2,3,0,0,0,0,1,0,0,0,0,4,129
Nike,Air Max 270,Running,Women,US 7,Pink,Mesh,237.36449240661835,273.88558055554427,13.334432603150278,4,1,0,1,1,1,0,0,0,0,1,2,737
Nike,Air Zoom Pegasus 38,Running,Men,US 12,Blue,Mesh,176.26151061839775,213.42417479822325,17.41258421870908,3,3,1,1,0,0,0,0,0,0,0,5,162
Vans,Slip-On,Casual,Men,US 8.5,Black/White,Canvas,233.6478173350874,280.91743346774774,16.82687170715853,4,3,1,0,1,1,1,1,0,1,0,2,672
Vans,Sk8-Hi,Skate,Women,US 7.5,Black/White,Suede/Canvas,64.23165703468656,114.10963373115335,43.710574703956375,1,2,0,0,1,0,0,0,0,0,1,4,870
Puma,Calibrate Runner,Running,Men,US 11,Black/White,Mesh,191.41729545333962,230.22359389057723,16.855917233088554,3,1,0,1,0,1,1,0,0,0,1,2,186
Adidas,Ultraboost DNA,Running,Women,US 8,Grey,Primeknit,214.32737954209432,235.81622791030034,9.112540115932962,4,1,0,1,0,1,0,0,1,1,0,5,694
Vans,Sk8-Hi,Skate,Women,US 6.5,Blue/White,Suede/Canvas,141.5991518007143,186.78924789248805,24.193092804669465,2,2,1,0,0,0,0,1,0,0,0,6,933
Reebok,Zig Kinetica II,Running,Men,US 11,White,Mesh,171.70545453929333,183.67429112092378,6.516337430016623,3,3,1,1,1,1,0,1,1,0,0,1,889
Skechers,Summits - New World,Walking,Men,US 10,Black,Mesh,195.77228845398938,215.01552256896923,8.949695298769566,3,1,1,0,0,0,1,1,0,0,0,8,238
Nike,React Infinity Run Flyknit 2,Running,Women,US 9,Purple,Flyknit,63.28876887115498,109.18419756970357,42.0348637624495,1,3,0,0,0,0,1,0,0,1,1,2,326
Asics,Gel-Kayano 27,Running,Women,US 9,Black,Mesh,190.45175320633285,210.69941378390706,9.609737499478841,3,2,0,0,0,0,1,0,1,0,1,5,786
New Balance,Fresh Foam Hierro v6,Trail Running,Men,US 10,Grey/Orange,Synthetic/Mesh,184.59332447888647,203.4193668637564,9.254793520952703,3,4,1,1,0,1,1,1,0,0,0,8,152
Nike,Air Force 1,Casual,Men,US 9.5,Grey,Leather,93.57851085099801,109.1035225766079,14.229615468839585,1,3,0,0,1,1,0,0,1,0,1,5,156
Puma,Calibrate Runner,Running,Men,US 8.5,Black/Blue,Mesh,109.98382230139694,154.3482926072736,28.743091067912474,2,1,0,0,1,1,1,0,0,1,0,3,624
Fila,Original Fitness,Casual,Men,US 9.5,White/Navy/Red,Leather,192.40280406615616,222.40513443379962,13.489945024886035,3,4,0,1,1,1,0,1,1,1,1,6,965
Nike,Blazer Low,Casual,Men,US 10,Black,Leather,187.40385330064854,224.39958142281472,16.48654061099101,3,3,0,0,1,0,1,1,1,0,0,1,806
Reebok,Classic Nylon,Casual,Men,US 10,Grey,Nylon,149.25175057647232,168.81440593947352,11.588261827616279,2,3,1,1,1,1,0,1,0,1,0,1,222
New Balance,Fresh Foam More,Running,Women,US 9,Grey/Purple,Mesh,158.13969532898207,198.46131216943073,20.317116923032945,3,4,0,1,1,0,0,0,0,0,1,8,967
Fila,Mindblower,Fashion,Men,US 12,White/Navy/Red,Synthetic/Leather,81.45464163594306,121.854863434427,33.154377806368196,1,4,1,1,1,0,0,0,0,1,1,7,894
