Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity
Nike Dunk Low Retro SE Leather/Suede,Men's Shoes,125.0,125,0,White,White/White/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,6,2,6,531
Nike Dunk Low Retro SE Leather/Suede,Men's Shoes,125.0,125,0,Purple,Platinum Violet/Pale Ivory/Cave Stone,Just In,0.0,0,2,3,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Platinum Violet,6,2,10,181
Nike Mercurial Superfly 10 Academy,AG High-Top Soccer Cleats,70.97,100,29,Yellow,Volt/Black,Sustainable Materials,29.03,1,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,5,4,6,456
Nike Mercurial Superfly 10 Academy,AG High-Top Soccer Cleats,100.0,100,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,8,886
Nike Mercurial Superfly 10 Academy,AG High-Top Soccer Cleats,100.0,100,0,Red,Ember Glow/Aurora Green,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,7,631
Nike Superfly 10 Academy Mercurial Dream Speed,AG High-Top Soccer Cleats,105.0,105,0,Green,Barely Green/Crimson Pulse/Metallic Gold Coin,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Barely Green,7,4,5,955
"Nike Mercurial Superfly 10 Academy ""Kylian Mbappé""",TF High-Top Soccer Shoes,88.97,105,15,Orange,Light Laser Orange/Armory Navy,,16.03,1,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Light Laser Orange,7,4,4,416
Nike Mercurial Vapor 16 Pro,AG-Pro Low-Top Soccer Cleats,129.97,160,18,Yellow,Volt/Black,Sustainable Materials,30.03,1,2,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Volt,5,4,4,348
Nike Mercurial Vapor 16 Pro,AG-Pro Low-Top Soccer Cleats,160.0,160,0,Black,Black/Deep Jungle/Black,Sustainable Materials,0.0,0,2,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,8,823
Nike Mercurial Vapor 16 Pro,AG-Pro Low-Top Soccer Cleats,160.0,160,0,Red,Ember Glow/Aurora Green,Just In,0.0,0,2,2,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Ember Glow,5,4,2,323
Nike ACG Rufus,Men's Shoes,77.97,110,29,Green,Geode Teal/Deep Jungle/Light Bone/Geode Teal,,32.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Geode Teal,3,2,7,392
Nike ACG Rufus,Men's Shoes,110.0,110,0,Black,Black/Summit White/Hot Curry/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,8,964
Nike ACG Rufus,Men's Shoes,110.0,110,0,Brown,Limestone/Black/Black/Limestone,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Limestone,3,2,7,778
Nike ACG Rufus,Men's Shoes,110.0,110,0,Green,Sequoia/Black/Reed/Sequoia,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sequoia,3,2,3,927
Nike ACG Air Exploraid,Men's Shoes,98.97,140,29,Grey,Light Graphite/Black/Photon Dust/Canyon Gold,Sustainable Materials,41.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Graphite,4,2,10,311
Nike ACG Air Exploraid,Men's Shoes,98.97,140,29,Pink,Light Wild Mango/Dark Raisin/Laser Fuchsia/University Gold,Sustainable Materials,41.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Light Wild Mango,4,2,3,334
Nike ACG Air Exploraid,Men's Shoes,140.0,140,0,Brown,Neutral Olive/Hemp/Anthracite/Cosmic Clay,Sustainable Materials,0.0,0,2,4,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Neutral Olive,4,2,8,117
Nike Infinity Tour 2 GORE-TEX,Men's Waterproof Golf Shoes,150.97,200,24,Blue,Denim Turquoise/Aegean Storm/Hyper Pink/Black,,49.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Denim Turquoise,5,4,6,163
Nike Infinity Tour 2 GORE-TEX,Men's Waterproof Golf Shoes,200.0,200,0,Black,Black/Black,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,7,847
Nike Promina,Men's Walking Shoes,44.97,65,30,Green,Dusty Cactus/White/Black,Sustainable Materials,20.03,1,0,3,0,0,0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Dusty Cactus,2,3,3,447
Nike Promina,Men's Walking Shoes,65.0,65,0,Black,Black/College Grey/Copper Moon,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,3,9,592
Nike Promina,Men's Walking Shoes,65.0,65,0,White,White/Pure Platinum,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,2,3,8,939
Nike Promina,Men's Walking Shoes,65.0,65,0,Brown,Light Orewood Brown/Sail/Deep Royal Blue,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Light Orewood Brown,2,3,1,374
Nike Promina,Men's Walking Shoes,65.0,65,0,Blue,Midnight Navy/Black/White,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Midnight Navy,2,3,6,631
Nike Promina,Men's Walking Shoes,65.0,65,0,Black,Black/Dark Smoke Grey,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,3,6,623
Nike Promina,Men's Walking Shoes,65.0,65,0,Black,Black/White,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,2,3,8,514
Nike Promina,Men's Walking Shoes,65.0,65,0,Grey,Light Pumice/Dark Stucco/Summit White/Anthracite,Sustainable Materials,0.0,0,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Pumice,2,3,6,387
Nike Promina,Men's Walking Shoes,65.0,65,0,Grey,Pure Platinum/Black/Volt,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Pure Platinum,2,3,7,31
Nike Promina,Men's Walking Shoes,65.0,65,0,White,White/Black,Sustainable Materials,0.0,0,1,2,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,2,3,9,733
Nike Interact Run EasyOn,Men's Road Running Shoes,58.97,85,30,White,White/Black/Photon Dust/Racer Blue,Sustainable Materials,26.03,1,1,4,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,4,6,378
Nike Interact Run EasyOn SE,Men's Road Running Shoes,58.97,85,30,Black,Black/Barely Volt/Multi-Color/White,,26.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,4,6,413
Nike Interact Run EasyOn,Men's Road Running Shoes,85.0,85,0,Grey,Wolf Grey/Safety Orange/University Red/White,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,4,4,6,190
Nike Interact Run EasyOn,Men's Road Running Shoes,85.0,85,0,White,White/White/Black,Sustainable Materials,0.0,0,1,3,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,4,7,681
Nike Rival Fly 4,Men's Road Running Shoes,69.97,100,30,White,White/Total Orange/Pale Ivory/Black,,30.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,4,9,163
Nike Rival Fly 4,Men's Road Running Shoes,69.97,100,30,White,Sail/Pale Ivory/Guava Ice/Black,,30.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Sail,4,4,7,391
Nike Rival Fly 4,Men's Road Running Shoes,100.0,100,0,White,White/Black/University Red/Habanero Red,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,4,4,7,695
Nike Rival Fly 4,Men's Road Running Shoes,100.0,100,0,Black,Black/Wolf Grey/Volt/White,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,4,6,711
Nike SB Malor,Men's Shoes,45.97,75,38,Black,Black/Black/Anthracite/Gym Red,,29.03,1,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,9,168
Nike SB Malor,Men's Shoes,45.97,75,38,Green,Medium Olive/Cargo Khaki/Black/Sail,,29.03,1,0,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Medium Olive,3,2,9,157
Nike SB Malor,Men's Shoes,75.0,75,0,Black,Black/Black/White/White,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,2,7,767
Nike SB Malor,Men's Shoes,75.0,75,0,White,White/Summit White/Gum Light Brown/Black,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,3,2,7,748
Nike SB Malor,Men's Shoes,75.0,75,0,Brown,Ironstone/Baroque Brown/Black/Light Khaki,Just In,0.0,0,1,4,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Ironstone,3,2,5,547
Nike SB Malor,Men's Shoes,75.0,75,0,Grey,Platinum Tint/Wolf Grey/Summit White/Court Purple,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Platinum Tint,3,2,4,608
Nike SB Malor,Men's Shoes,75.0,75,0,Blue,Midnight Navy/Black/Light Orewood Brown/Black,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Midnight Navy,3,2,6,125
Nike SB Malor,Men's Shoes,75.0,75,0,Grey,Light Smoke Grey/Dark Smoke Grey/Smoke Grey/Cosmic Clay,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Smoke Grey,3,2,8,783
Nike Alpha Huarache NXT MCS,Men's Baseball Cleats,105.97,150,29,Black,Black/Life Lime/Volt,,44.03,1,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,3,6,352
Nike Alpha Huarache NXT MCS,Men's Baseball Cleats,150.0,150,0,Black,Black/Dark Smoke Grey/White,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,3,6,829
Nike Alpha Huarache NXT MCS,Men's Baseball Cleats,150.0,150,0,Grey,Wolf Grey/White/Pure Platinum/Dark Smoke Grey,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,5,3,10,747
Nike Alpha Huarache NXT MCS,Men's Baseball Cleats,150.0,150,0,White,White/Hyper Royal,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,3,9,641
Nike Alpha Huarache NXT MCS,Men's Baseball Cleats,150.0,150,0,White,White/University Red,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,3,8,948
Nike Alpha Huarache NXT MCS,Men's Baseball Cleats,150.0,150,0,White,White/Black,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,White,5,3,6,577
Nike Alpha Huarache NXT MCS,Baseball Cleats,150.0,150,0,White,Summit White/Phantom/Hemp/Royal Pulse,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,5,2,7,966
Nike SB Blazer Low Pro GT Premium,Men's Shoes,63.97,90,28,White,Summit White/Summit White/White/Game Royal,,26.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,7,2,7,469
Nike Air Max Goadome,Men's Boots,126.97,180,29,White,Summit White/Khaki/Gum Medium Brown/Summit White,,53.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Summit White,4,2,8,296
Nike Air Max Goadome,Men's Boots,180.0,180,0,Black,Black/Black/Black,,0.0,0,2,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,662
Nike Air Max Nuaxis,Men's Winterized Shoes,63.97,90,28,Black,Black/Midnight Navy/Midnight Navy/Black,,26.03,1,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,3,6,164
Nike Air Max Nuaxis,Men's Winterized Shoes,54.97,90,38,Grey,Light Bone/Flat Pewter/Light Iron Ore/Light Bone,,35.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Light Bone,4,3,2,428
Nike E-Series AD,Men's Weatherized Shoes,72.97,85,14,Blue,Midnight Navy/Obsidian/Racer Blue/Black,,12.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Midnight Navy,3,3,1,187
Nike E-Series AD,Men's Weatherized Shoes,85.0,85,0,Black,Black/Mink Brown/Black/Burgundy Crush,,0.0,0,1,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,3,7,929
Nike Dunk Low Retro SE,Men's Winterized Shoes,87.97,125,29,Green,Vintage Green/Denim Turquoise/Anthracite/Black,,37.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Vintage Green,5,3,5,172
Nike Dunk Low Retro SE,Men's Winterized Shoes,125.0,125,0,Black,Off Noir/Smoke Grey/Anthracite/Black,,0.0,0,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Off Noir,5,3,7,504
Nike Dunk High Retro SE,Men's Shoes,81.97,135,39,Green,Jade Horizon/Phantom/Gum Yellow/Armory Navy,,53.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Jade Horizon,5,2,4,269
Alabama A&M Pegasus 41,Men's Nike College Road Running Shoes,119.97,150,20,Red,Deep Maroon/White/Wolf Grey/White,,30.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Deep Maroon,4,6,7,388
Alabama Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Red,Team Crimson/White/Night Silver/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Team Crimson,3,6,8,431
Arizona Pegasus 41,Men's Nike College Road Running Shoes,119.97,150,20,Blue,College Navy/White/University Red/White,,30.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,3,6,3,337
Arkansas Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Grey,Wolf Grey/White/Team Crimson/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,3,6,7,205
Clark Atlanta Pegasus 41,Men's Nike College Road Running Shoes,119.97,150,20,Black,Black/White/Team Scarlet/White,,30.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,6,6,189
Clemson Pegasus 41,Men's Nike College Road Running Shoes,119.97,150,20,Purple,New Orchid/White/University Orange/White,,30.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,New Orchid,3,6,5,180
Colorado Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Black,Black/White/Team Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,6,6,492
Duke Pegasus 41,Men's Nike College Road Running Shoes,119.97,150,20,Blue,Game Royal/White/Black/White,,30.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Game Royal,3,6,7,493
FAMU Pegasus 41,Men's Nike College Road Running Shoes,119.97,150,20,Green,Fortress Green/White/Orange Horizon/White,,30.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fortress Green,3,6,9,201
Florida Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Blue,Game Royal/White/University Orange/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Game Royal,3,6,2,308
Florida State Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Red,Team Maroon/White/Team Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Team Maroon,4,6,10,202
Georgia Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Red,University Red/White/Black/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,University Red,3,6,3,372
Kentucky Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Blue,Game Royal/White/Wolf Grey/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Game Royal,3,6,10,155
LSU Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Purple,Court Purple/White/University Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Court Purple,3,6,8,244
Michigan State Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Green,Pro Green/White/Night Silver/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Pro Green,4,6,6,247
Michigan Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Blue,College Navy/White/Amarillo/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,3,6,8,251
Missouri Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Black,Black/White/University Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,3,6,8,171
Morehouse Pegasus 41,Men's Nike College Road Running Shoes,119.97,150,20,Red,Deep Garnet/White/Black/White,,30.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Deep Garnet,3,6,5,316
North Carolina A&T Pegasus 41,Men's Nike College Road Running Shoes,119.97,150,20,Blue,Sport Royal/White/Varsity Maize/White,,30.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Sport Royal,5,6,1,159
Ohio State Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Red,University Red/White/Pewter Grey/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,University Red,4,6,3,361
Oklahoma State Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Black,Black/White/Brilliant Orange/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,6,9,247
Oklahoma Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Red,Team Crimson/White/Black/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Team Crimson,3,6,3,374
Oregon Pegasus 41,Men's Nike College Road Running Shoes,105.97,150,29,Green,Apple Green/White/Yellow Strike/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Apple Green,3,6,3,324
